review_id,suggested_action,action,match_status,match_tier,match_note,wiki_sourcePage,wiki_dynastySection,wiki_dyn_candidates,wiki_fief,fief_corrected,wiki_pn,pn_corrected,wiki_nt,wiki_person,wiki_personBare,wiki_startYear,wiki_endYear,wikidataId,wikiPersonUrl,norbert_person_id,norbert_nt_ind,norbert_can_name,norbert_dyn,norbert_fief,norbert_pn,norbert_nt,norbert_start_year,norbert_end_year,norbert_dyn_id,fill_notes,reviewer_notes
625,review,,wiki_only,,no Norbert match,河南王,,,後燕 河南,,,,王,翟斌,翟斌,,,Q11319156,https://zh.wikipedia.org/wiki/%E7%BF%9F%E6%96%8C,,,,,,,,,,,,
626,review,,wiki_only,,no Norbert match,河南王,,,河南,,,,王,乞伏-{乾}-歸,乞伏-{乾}-歸,,,Q1071576,https://zh.wikipedia.org/wiki/%E4%B9%9E%E4%BC%8F%E4%B9%BE%E6%AD%B8,,,,,,,,,,,,
627,review,,wiki_only,,no Norbert match,河南王,,,河南,,,,王,吐谷渾,吐谷渾,,,Q1196201,https://zh.wikipedia.org/wiki/%E5%90%90%E8%B0%B7%E6%B5%91,,,,,,,,,,,,
628,insert_nt,,person_only,E,"person in Norbert, no matching NT row",河南王,,,北魏 河南,,,,王,拓跋曜,拓跋曜,,,Q11077203,https://zh.wikipedia.org/wiki/%E6%8B%93%E8%B7%8B%E6%9B%9C,14918,,拓跋曜,,,,,,,,,
629,review,,wiki_only,,no Norbert match,河南王,,,北魏 河南,,,,王,元幹,元幹,,,Q10889672,https://zh.wikipedia.org/wiki/%E5%85%83%E5%B9%B9,,,,,,,,,,,,
630,insert_nt,,person_only,E,"person in Norbert, no matching NT row",河南王,,,梁朝 河南,,,,王,侯景,侯景,,,Q890338,https://zh.wikipedia.org/wiki/%E4%BE%AF%E6%99%AF,7233,,侯景,,,,,,,,,
631,link,,matched,D,full NT match,河南王,,,北齊 河南,,,,王,高孝瑜,高孝瑜,,,Q11669126,https://zh.wikipedia.org/wiki/%E9%AB%98%E5%AD%9D%E7%91%9C,3266,1738,高孝瑜,齊,河南,康舒,王,,,94,,
632,review,,wiki_only,,no Norbert match,河南王,,,北齊 河南,,,,王,高弘節,高弘節,,,Q11669126,https://zh.wikipedia.org/wiki/%E9%AB%98%E5%AD%9D%E7%91%9C,,,,,,,,,,,,
633,review,,ambiguous,D,3 Norbert candidates,河南王,,,隋朝 河南,,,,王,楊昭,楊昭,,,Q1062868,https://zh.wikipedia.org/wiki/%E6%A5%8A%E6%98%AD,5972,1397,楊昭,隋,隋,元德,太子,,,96,,
634,insert_nt,,person_only,E,"person in Norbert, no matching NT row",河南王,,,唐朝 河南,,,,王,李贄,李贄,,,Q698177,https://zh.wikipedia.org/wiki/%E6%9D%8E%E8%B4%BD,15706,,李贄,,,,,,,,,
635,review,,wiki_only,,no Norbert match,河南王,,,元朝 河南,,,,王,王保保,王保保,,,Q489922,https://zh.wikipedia.org/wiki/%E6%93%B4%E5%BB%93%E5%B8%96%E6%9C%A8%E5%85%92,,,,,,,,,,,,
636,review,,wiki_only,,no Norbert match,河間王,漢朝,東漢|西漢|漢,河間,,文,,王,劉闢疆,劉闢疆,,,Q10897986,https://zh.wikipedia.org/wiki/%E5%88%98%E8%BE%9F%E5%BC%BA_(%E6%B2%B3%E9%97%B4%E7%8E%8B),,,,,,,,,,,,
637,review,,wiki_only,,no Norbert match,河間王,漢朝,東漢|西漢|漢,河間,,哀,,王,劉福,劉福,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E7%A6%8F_(%E6%B2%B3%E9%97%B4%E7%8E%8B),,,,,,,,,,,,
638,link,,matched,B,full NT match,河間王,漢朝,東漢|西漢|漢,河間,,獻,,王,劉德,劉德,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E5%BE%B7_(%E6%B2%B3%E9%97%B4%E7%8E%8B),4859,1220,劉德,漢,河間,獻,王,,,43,,
639,review,,wiki_only,,no Norbert match,河間王,漢朝,東漢|西漢|漢,河間,,共,,王,劉不周,劉不周,,,Q17487446,https://zh.wikipedia.org/wiki/%E5%8A%89%E4%B8%8D%E5%91%A8,,,,,,,,,,,,
640,link,,matched,D,full NT match,河間王,漢朝,東漢|西漢|漢,河間,,剛,,王,劉基,劉基,,,Q17487446,https://zh.wikipedia.org/wiki/%E5%8A%89%E4%B8%8D%E5%91%A8,14006,1992,劉基,漢,北海,哀,王,,,46,,
641,insert_nt,,person_only,E,"person in Norbert, no matching NT row",河間王,漢朝,東漢|西漢|漢,河間,,頃,,王,劉緩,劉緩,,,Q125473850,https://zh.wikipedia.org/wiki/%E5%88%98%E7%BC%93,7639,,劉緩,,,,,,,,,
642,link,,matched,D,full NT match,河間王,漢朝,東漢|西漢|漢,河間,,孝,,王,劉慶,劉慶,,,Q17487430,https://zh.wikipedia.org/wiki/%E5%88%98%E5%BA%86_(%E6%B2%B3%E9%97%B4%E7%8E%8B),1809,1198,劉慶,漢,清河,孝,王,,,46,,
643,review,,ambiguous,D,4 Norbert candidates,河間王,漢朝,東漢|西漢|漢,河間,,,,王,劉元,劉元,,,Q17487455,https://zh.wikipedia.org/wiki/%E5%88%98%E5%85%83_(%E6%B2%B3%E9%97%B4%E7%8E%8B),4890,1027,劉元,漢,石山,節,侯,,,43,,
644,link,,matched,D,full NT match,河間王,漢朝,東漢|西漢|漢,河間,,惠,,王,劉良,劉良,,,Q17487440,https://zh.wikipedia.org/wiki/%E5%88%98%E8%89%AF_(%E6%B2%B3%E9%97%B4%E7%8E%8B),3393,1167,劉良,漢,趙,孝,王,,,43,,
645,link,,matched,D,full NT match,河間王,漢朝,東漢|西漢|漢,河間,,,,王,劉尚,劉尚,,,Q17487440,https://zh.wikipedia.org/wiki/%E5%88%98%E8%89%AF_(%E6%B2%B3%E9%97%B4%E7%8E%8B),8439,1179,劉尚,漢,任城,孝,王,,,46,,
646,link,,matched,D,full NT match,河間王,漢朝,東漢|西漢|漢,河間,,孝,,王,劉開,劉開,,,Q6852951,https://zh.wikipedia.org/wiki/%E5%8A%89%E9%96%8B_(%E6%BC%A2%E6%9C%9D),7167,1184,劉開,漢,河閒,孝,王,,,46,,
647,update_nt,,matched,D,Norbert row incomplete,河間王,漢朝,東漢|西漢|漢,河間,,惠,,王,劉政,劉政,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E6%94%BF_(%E6%B2%B3%E9%97%B4%E7%8E%8B),14362,1976,劉政,漢,河閒,,王,,,42,,
648,link,,matched,D,full NT match,河間王,漢朝,東漢|西漢|漢,河間,,貞,,王,劉建,劉建,,,,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%BB%BA_(%E6%B2%B3%E9%97%B4%E7%8E%8B),9454,1159,劉建,漢,燕,靈,王,,,43,,
649,review,,wiki_only,,no Norbert match,河間王,漢朝,東漢|西漢|漢,河間,,安,,王,劉利,劉利,,,,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%88%A9_(%E6%B2%B3%E9%97%B4%E7%8E%8B),,,,,,,,,,,,
650,review,,wiki_only,,no Norbert match,河間王,漢朝,東漢|西漢|漢,河間,,,,王,劉陔,劉陔,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E9%99%94,,,,,,,,,,,,
651,link,,matched,D,full NT match,河間王,晉朝十六國,晉朝十六國,河間,,,,王,司馬顒,司馬顒,,,Q985744,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A9%AC%E9%A2%99,3879,874,司馬顒,晉,河間,,王,,,52,,
652,link,,matched,D,full NT match,河間王,晉朝十六國,晉朝十六國,河間,,,,王,慕容熙,慕容熙,,,Q1071544,https://zh.wikipedia.org/wiki/%E6%85%95%E5%AE%B9%E7%86%99,288,1269,慕容熙,燕,燕,昭文,帝,,,63,,
653,review,,wiki_only,,no Norbert match,河間王,北朝,北朝,河間,,,,王,拓跋修,拓跋修,,,Q11077225,https://zh.wikipedia.org/wiki/%E6%8B%93%E8%B7%8B%E8%84%A9,,,,,,,,,,,,
654,link,,matched,D,full NT match,河間王,北朝,北朝,河間,,,,王,高孝琬,高孝琬,,,Q11669125,https://zh.wikipedia.org/wiki/%E9%AB%98%E5%AD%9D%E7%90%AC,3268,1736,高孝琬,齊,河間,,王,,,94,,
655,review,,wiki_only,,no Norbert match,河間王,元朝,元,河間,,,,王,忽察,忽察,,,Q7069397,https://zh.wikipedia.org/wiki/%E5%BF%BD%E5%AF%9F,,,,,,,,,,,,
656,review,,wiki_only,,no Norbert match,河間王,元朝,元,河間,,,,王,兀古帶,兀古帶,,,,https://zh.wikipedia.org/wiki/%E5%85%80%E5%8F%A4%E5%B8%A6,,,,,,,,,,,,
657,review,,wiki_only,,no Norbert match,河間王,元朝,元,河間,,,,王,也不幹,也不幹,,,Q28693485,https://zh.wikipedia.org/wiki/%E4%B9%9F%E4%B8%8D%E5%B9%B2,,,,,,,,,,,,
658,review,,wiki_only,,no Norbert match,河間王,明朝,明,河間,,,,王,張玉,張玉,,,Q11068798,https://zh.wikipedia.org/wiki/%E5%BC%B5%E7%8E%89,,,,,,,,,,,,
659,review,,wiki_only,,no Norbert match,泗水王,西漢,西漢,泗水,,思,,王,劉商,劉商,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E5%95%86_(%E6%B3%97%E6%B0%B4%E7%8E%8B),,,,,,,,,,,,
660,review,,wiki_only,,no Norbert match,泗水王,西漢,西漢,泗水,,哀,,王,劉安世,劉安世,,,Q17128445,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%95%86_(%E6%B3%97%E6%B0%B4%E7%8E%8B),,,,,,,,,,,,
661,review,,ambiguous,D,2 Norbert candidates,泗水王,西漢,西漢,泗水,,戴,,王,劉賀,劉賀,,,Q118590049,https://zh.wikipedia.org/wiki/%E5%88%98%E8%B4%BA_(%E6%B3%97%E6%B0%B4%E7%8E%8B),3722,1055,劉賀,漢,海昏,,侯,,,43,,
662,review,,wiki_only,,no Norbert match,泗水王,西漢,西漢,泗水,,勤,,王,劉綜,劉綜,,,Q110104969,https://zh.wikipedia.org/wiki/%E5%88%98%E7%BB%BC,,,,,,,,,,,,
663,link,,matched,D,full NT match,泗水王,西漢,西漢,泗水,,戾,,王,劉駿,劉駿,,,Q118590049,https://zh.wikipedia.org/wiki/%E5%88%98%E8%B4%BA_(%E6%B3%97%E6%B0%B4%E7%8E%8B),3860,695,劉駿,宋,宋,孝武,帝,,,83,,
664,review,,wiki_only,,no Norbert match,泗水王,西漢,西漢,泗水,,,,王,劉靖,劉靖,10,9,Q118590049,https://zh.wikipedia.org/wiki/%E5%88%98%E8%B4%BA_(%E6%B3%97%E6%B0%B4%E7%8E%8B),,,,,,,,,,,,
665,update_nt,,matched,B,Norbert row incomplete,泗水王,東漢,東漢|漢,泗水,,,,王,劉歙,劉歙,26,34,Q10900007,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%AD%99,8713,1175,劉歙,漢,泗水,,王,,,46,,
666,review,,wiki_only,,no Norbert match,泰寧王,遼朝,遼朝,泰寧,,,,王,耶律察割,耶律察割,,,Q16904267,https://zh.wikipedia.org/wiki/%E8%80%B6%E5%BE%8B%E5%AF%9F%E5%89%B2,,,,,,,,,,,,
667,review,,wiki_only,,no Norbert match,泰寧王,元朝,元,泰寧,,,,王,買奴,買奴,,,Q45577686,https://zh.wikipedia.org/wiki/%E4%B9%B0%E5%A5%B4_(%E6%B3%B0%E5%AE%81%E7%8E%8B),,,,,,,,,,,,
668,review,,wiki_only,,no Norbert match,泰寧王,元朝,元,泰寧,,,,王,亦憐真多兒加,亦憐真多兒加,,,,https://zh.wikipedia.org/wiki/%E4%BA%A6%E6%80%9C%E7%9C%9F%E5%A4%9A%E5%84%BF%E5%8A%A0,,,,,,,,,,,,
669,review,,wiki_only,,no Norbert match,濟北王,秦末,秦末,濟北,,,,王,田安,田安,,,Q6749022,https://zh.wikipedia.org/wiki/%E7%94%B0%E5%AE%89,,,,,,,,,,,,
670,link,,matched,D,full NT match,濟北王,漢朝,東漢|西漢|漢,濟北,,,,王,劉興居,劉興居,,,Q712656,https://zh.wikipedia.org/wiki/%E5%88%98%E5%85%B4%E5%B1%85,1299,760,劉興居,晉,東牟,,侯,,,52,,
671,link,,matched,D,full NT match,濟北王,漢朝,東漢|西漢|漢,濟北,,,,王,劉志,劉志,,,Q10897528,https://zh.wikipedia.org/wiki/%E5%88%98%E5%BF%97_(%E8%8F%91%E5%B7%9D%E7%8E%8B),3654,1120,劉志,漢,漢,孝桓,帝,,,46,,
672,link,,matched,B,full NT match,濟北王,漢朝,東漢|西漢|漢,濟北,,貞,,王,劉勃,劉勃,,,Q10897175,https://zh.wikipedia.org/wiki/%E5%88%98%E5%8B%83_(%E6%B5%8E%E5%8C%97%E7%8E%8B),8364,1217,劉勃,漢,濟北,貞,王,,,43,,
673,insert_nt,,person_only,E,"person in Norbert, no matching NT row",濟北王,漢朝,東漢|西漢|漢,濟北,,成,,王,劉胡,劉胡,,,Q17564670,https://zh.wikipedia.org/wiki/%E5%88%98%E8%83%A1_(%E6%B5%8E%E5%8C%97%E7%8E%8B),7795,,劉胡,,,,,,,,,
674,review,,ambiguous,D,7 Norbert candidates,濟北王,漢朝,東漢|西漢|漢,濟北,,,,王,劉寬,劉寬,,,Q17564665,https://zh.wikipedia.org/wiki/%E5%88%98%E5%AE%BD_(%E6%B5%8E%E5%8C%97%E7%8E%8B),4878,1029,劉寬,漢,漳北,,侯,,,43,,
675,link,,matched,B,full NT match,濟北王,漢朝,東漢|西漢|漢,濟北,,惠,,王,劉壽,劉壽,,,Q10897404,https://zh.wikipedia.org/wiki/%E5%88%98%E5%AF%BF_(%E6%B5%8E%E5%8C%97%E7%8E%8B),7157,1188,劉壽,漢,濟北,惠,王,,,46,,
676,review,,wiki_only,,no Norbert match,濟北王,漢朝,東漢|西漢|漢,濟北,,節,,王,劉登,劉登,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E7%99%BB_(%E6%B5%8E%E5%8C%97%E7%8E%8B),,,,,,,,,,,,
677,review,,wiki_only,,no Norbert match,濟北王,漢朝,東漢|西漢|漢,濟北,,哀,,王,劉多,劉多,,,Q97348960,https://zh.wikipedia.org/wiki/%E5%88%98%E5%A4%9A,,,,,,,,,,,,
678,review,,wiki_only,,no Norbert match,濟北王,漢朝,東漢|西漢|漢,濟北,,釐,,王,劉安國,劉安國,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E5%AE%89%E5%9B%BD_(%E6%B5%8E%E5%8C%97%E7%8E%8B),,,,,,,,,,,,
679,review,,wiki_only,,no Norbert match,濟北王,漢朝,東漢|西漢|漢,濟北,,孝,,王,劉次,劉次,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E6%AC%A1_(%E6%B5%8E%E5%8C%97%E7%8E%8B),,,,,,,,,,,,
680,review,,wiki_only,,no Norbert match,濟北王,漢朝,東漢|西漢|漢,濟北,,,,王,劉鸞,劉鸞,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E9%B8%BE_(%E6%B5%8E%E5%8C%97%E7%8E%8B),,,,,,,,,,,,
681,link,,matched,D,full NT match,濟北王,漢朝,東漢|西漢|漢,濟北,,,,王,劉政,劉政,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E6%94%BF_(%E6%B5%8E%E5%8C%97%E7%8E%8B),14362,1976,劉政,漢,河閒,,王,,,42,,
682,review,,wiki_only,,no Norbert match,濟北王,漢朝,東漢|西漢|漢,濟北,,,,王,劉邈,劉邈,,,,https://zh.wikipedia.org/wiki/%E5%8A%89%E9%82%88_(%E6%BF%9F%E5%8C%97%E7%8E%8B),,,,,,,,,,,,
683,insert_nt,,person_only,E,"person in Norbert, no matching NT row",濟北王,三國,三國魏|三國蜀|三國吳|三國,濟北,,,,王,曹志,曹志,,,Q128647,https://zh.wikipedia.org/wiki/%E6%9B%B9%E5%BF%97_(%E4%B8%89%E5%9B%BD),6363,,曹志,,,,,,,,,
684,review,,wiki_only,,no Norbert match,濟寧王,元朝,元,濟寧,,,,王,蠻子臺,蠻子臺,,,Q109344189,https://zh.wikipedia.org/wiki/%E8%9B%AE%E5%AD%90%E5%8F%B0,,,,,,,,,,,,
685,review,,wiki_only,,no Norbert match,濟寧王,元朝,元,濟寧,,,,王,按陳,按陳,,,,https://zh.wikipedia.org/wiki/%E6%8C%89%E9%99%88,,,,,,,,,,,,
686,review,,wiki_only,,no Norbert match,濟川王,漢朝,東漢|西漢|漢,濟川,,,,王,劉太,劉太,,,Q10899571,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%A4%AA,,,,,,,,,,,,
687,review,,wiki_only,,no Norbert match,濟川王,漢朝,東漢|西漢|漢,濟川,,,,王,劉明,劉明,,,Q10899910,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%98%8E,,,,,,,,,,,,
688,review,,wiki_only,,no Norbert match,濟陽王,元朝,元,濟陽,,,,王,木南子,木南子,,,,https://zh.wikipedia.org/wiki/%E6%9C%A8%E5%8D%97%E5%AD%90,,,,,,,,,,,,
689,review,,wiki_only,,no Norbert match,濟陽王,元朝,元,濟陽,,,,王,潑皮,潑皮,,,Q7129649,https://zh.wikipedia.org/wiki/%E6%BD%98%E6%B1%89%E5%B9%B4,,,,,,,,,,,,
690,review,,wiki_only,,no Norbert match,濟陰王,西漢,西漢,濟陰,,哀,,王,劉不識,劉不識,,,Q10897039,https://zh.wikipedia.org/wiki/%E5%88%98%E4%B8%8D%E8%AF%86,,,,,,,,,,,,
691,review,,ambiguous,D,2 Norbert candidates,濟陰王,西漢,西漢,濟陰,,悼,,王,劉長,劉長,72,84,,https://zh.wikipedia.org/wiki/%E5%88%98%E9%95%BF_(%E6%B5%8E%E9%98%B4%E7%8E%8B),6950,1193,劉長,漢,濟陰,悼,王,,,46,,
692,link,,matched,D,full NT match,濟陰王,東漢,東漢|漢,濟陰,,,,王,劉保,劉保,,,Q7289,https://zh.wikipedia.org/wiki/%E6%B1%89%E9%A1%BA%E5%B8%9D,3647,1123,劉保,漢,漢,孝順,帝,,,46,,
693,insert_nt,,person_only,E,"person in Norbert, no matching NT row",濟陰王,東漢,東漢|漢,濟陰,,,,王,劉熙 (漢獻帝子),劉熙,,,Q10900134,https://zh.wikipedia.org/wiki/%E5%8A%89%E7%86%99_(%E6%BC%A2%E7%8D%BB%E5%B8%9D%E5%AD%90),789,,劉熙,,,,,,,,,
694,link,,matched,D,full NT match,濟陰王,晉朝,西晉|東晉|晉,濟陰,,,,王,司馬衍,司馬衍,,,Q7394,https://zh.wikipedia.org/wiki/%E6%99%89%E6%88%90%E5%B8%9D,3876,801,司馬衍,晉,晉,成,帝,,,53,,
695,review,,wiki_only,,no Norbert match,濟陰王,北魏,北魏|拓跋魏,濟陰,,,,王,拓跋小新成,拓跋小新成,,,Q11077195,https://zh.wikipedia.org/wiki/%E6%8B%93%E8%B7%8B%E5%B0%8F%E6%96%B0%E6%88%90,,,,,,,,,,,,
696,insert_nt,,person_only,E,"person in Norbert, no matching NT row",濟陰王,北魏,北魏|拓跋魏,濟陰,,,,王,元鬱,元鬱,,,Q17990812,https://zh.wikipedia.org/wiki/%E5%85%83%E9%AC%B1,14851,,元鬱,,,,,,,,,
697,insert_nt,,person_only,E,"person in Norbert, no matching NT row",濟陰王,北魏,北魏|拓跋魏,濟陰,,,,王,元誕,元誕,,,Q11388059,https://zh.wikipedia.org/wiki/%E5%85%83%E8%AF%9E_(%E6%B5%8E%E9%98%B4%E7%8E%8B),2159,,元誕,,,,,,,,,
698,review,,wiki_only,,no Norbert match,濟陰王,北魏,北魏|拓跋魏,濟陰,,,,王,元撫,元撫,,,Q11388059,https://zh.wikipedia.org/wiki/%E5%85%83%E8%AF%9E_(%E6%B5%8E%E9%98%B4%E7%8E%8B),,,,,,,,,,,,
699,link,,matched,D,full NT match,濟陰王,北魏,北魏|拓跋魏,濟陰,,,,王,元暉業,元暉業,,,,https://zh.wikipedia.org/wiki/%E5%85%83%E6%99%96%E4%B8%9A,1148,1581,元暉業,魏,濟陰,,王,,,89,,
700,link,,matched,D,full NT match,濟陰王,東魏,東魏,濟陰,,,,王,元暉業,元暉業,,,,https://zh.wikipedia.org/wiki/%E5%85%83%E6%99%96%E4%B8%9A,1148,1581,元暉業,魏,濟陰,,王,,,89,,
701,link,,matched,D,full NT match,濟陰王,五代,五代,濟陰,,,,王,李柷,李柷,,,Q9892,https://zh.wikipedia.org/wiki/%E5%94%90%E5%93%80%E5%B8%9D,4131,1905,李柷,唐,唐,,帝,,,97,,
702,review,,wiki_only,,no Norbert match,海陵王,,,海陵,,,,王,南齊,南齊,,,Q62456,https://zh.wikipedia.org/wiki/%E5%8D%97%E9%BD%90,,,,,,,,,,,,
703,review,,wiki_only,,no Norbert match,海陵王,,,海陵,,,,王,金,金,,,Q5066,https://zh.wikipedia.org/wiki/%E9%87%91%E6%9C%9D,,,,,,,,,,,,
704,review,,wiki_only,,no Norbert match,淄川王,東漢,東漢|漢,淄川,,,,王,劉終,劉終,,,Q136691167,https://zh.wikipedia.org/wiki/%E5%88%98%E7%BB%88,,,,,,,,,,,,
705,review,,wiki_only,,no Norbert match,淄川王,元朝,元,淄川,,,,王,搠只哈撒兒,搠只哈撒兒,,,Q617010,https://zh.wikipedia.org/wiki/%E6%8B%99%E8%B5%A4%E5%90%88%E6%92%92%E5%84%BF,,,,,,,,,,,,
706,review,,wiki_only,,no Norbert match,淄川王,元朝,元,淄川,,,,王,也苦,也苦,,,Q10879719,https://zh.wikipedia.org/wiki/%E4%B9%9F%E5%8F%A4,,,,,,,,,,,,
707,review,,wiki_only,,no Norbert match,淮南王,漢朝,東漢|西漢|漢,淮南,,,,王,英布,英布,,,Q1069973,https://zh.wikipedia.org/wiki/%E8%8B%B1%E5%B8%83,,,,,,,,,,,,
708,update_nt,,matched,C,Norbert row incomplete,淮南王,漢朝,東漢|西漢|漢,淮南,,厲,,王,劉長,劉長,,,Q6140611,https://zh.wikipedia.org/wiki/%E5%88%98%E9%95%BF_(%E6%B7%AE%E5%8D%97%E7%8E%8B),1906,1223,劉長,漢,淮南,,王,,,43,,
709,link,,matched,D,full NT match,淮南王,漢朝,東漢|西漢|漢,淮南,,,,王,劉喜,劉喜,,,Q10897224,https://zh.wikipedia.org/wiki/%E5%88%98%E5%96%9C_(%E5%9F%8E%E9%98%B3%E7%8E%8B),14438,1987,劉喜,漢,齊,頃,王,,,46,,
710,link,,matched,B,full NT match,淮南王,漢朝,東漢|西漢|漢,淮南,,,,王,劉安,劉安,,,Q704525,https://zh.wikipedia.org/wiki/%E5%88%98%E5%AE%89,1026,1225,劉安,漢,淮南,,王,,,43,,
711,review,,wiki_only,,no Norbert match,淮南王,漢朝,東漢|西漢|漢,淮南,,,,王,,,,,,,,,,,,,,,,,,
712,insert_nt,,person_only,E,"person in Norbert, no matching NT row",淮南王,漢朝,東漢|西漢|漢,淮南,,,,王,李憲,李憲,,,Q11096099,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%AE%AA_(%E6%96%B0%E6%9C%9D),101,,李憲,,,,,,,,,
713,link,,matched,B,full NT match,淮南王,晉朝,西晉|東晉|晉,淮南,,忠壯,,王,司馬允,司馬允,,,Q10916600,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E5%85%81,8762,870,司馬允,晉,淮南,忠壯,王,,,51,,
714,link,,matched,D,full NT match,淮南王,南北朝,南北朝|劉宋|南齊|南梁|陳|北魏|東魏|西魏|北齊|北周,淮南,,,,王,劉子孟,劉子孟,,,Q7481275,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%AD%90%E5%AD%9F,6327,737,劉子孟,宋,淮南,,王,,,83,,
715,link,,matched,B,full NT match,淮南王,南北朝,南北朝|劉宋|南齊|南梁|陳|北魏|東魏|西魏|北齊|北周,淮南,,,,王,陳叔彪,陳叔彪,,,Q10565470,https://zh.wikipedia.org/wiki/%E9%99%B3%E5%8F%94%E5%BD%AA,7250,1343,陳叔彪,陳,淮南,,王,,,88,,
716,review,,wiki_only,,no Norbert match,淮南王,南北朝,南北朝|劉宋|南齊|南梁|陳|北魏|東魏|西魏|北齊|北周,淮南,,,,王,拓跋他,拓跋他,,,Q11057337,https://zh.wikipedia.org/wiki/%E6%8B%93%E8%B7%8B%E4%BB%96,,,,,,,,,,,,
717,link,,matched,D,full NT match,淮南王,南北朝,南北朝|劉宋|南齊|南梁|陳|北魏|東魏|西魏|北齊|北周,淮南,,,,王,高仁光,高仁光,,,Q10566676,https://zh.wikipedia.org/wiki/%E9%AB%98%E4%BB%81%E5%85%89,8104,1706,高仁光,齊,淮南,,王,,,94,,
718,review,,ambiguous,D,2 Norbert candidates,淮陽王,漢朝,東漢|西漢|漢,淮陽,,,,王,劉友,劉友,,,Q6653882,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%8F%8B_(%E8%B6%99%E7%8E%8B),7979,726,劉友,宋,邵陵,殤,王,,,83,,
719,review,,wiki_only,,no Norbert match,淮陽王,漢朝,東漢|西漢|漢,淮陽,,懷,,王,劉強,劉強,,,Q10899739,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%BC%B7_(%E6%B7%AE%E9%99%BD%E7%8E%8B),,,,,,,,,,,,
720,link,,matched,D,full NT match,淮陽王,漢朝,東漢|西漢|漢,淮陽,,,,王,劉武,劉武,,,Q10900016,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%AD%A6_(%E6%B7%AE%E9%99%BD%E7%8E%8B),9458,1156,劉武,漢,梁,孝,王,,,43,,
721,skip,,duplicate,,duplicate,淮陽王,漢朝,東漢|西漢|漢,淮陽,,,,王,劉武,劉武,,,Q7583815,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%AD%A6_(%E6%A2%81%E7%8E%8B),,,,,,,,,,,,
722,link,,matched,D,full NT match,淮陽王,漢朝,東漢|西漢|漢,淮陽,,,,王,劉餘,劉餘,,,Q5975475,https://zh.wikipedia.org/wiki/%E5%8A%89%E9%A4%98,6097,1166,劉餘,漢,魯,恭,王,,,43,,
723,link,,matched,B,full NT match,淮陽王,漢朝,東漢|西漢|漢,淮陽,,憲,,王,劉欽,劉欽,,,Q10898024,https://zh.wikipedia.org/wiki/%E5%88%98%E9%92%A6_(%E6%B7%AE%E9%98%B3%E7%8E%8B),1855,1224,劉欽,漢,淮陽,憲,王,,,43,,
724,link,,matched,D,full NT match,淮陽王,漢朝,東漢|西漢|漢,淮陽,,文,,王,劉玄,劉玄,,,Q18605612,https://zh.wikipedia.org/wiki/%E5%8A%89%E7%8E%84_(%E6%B7%AE%E9%99%BD%E7%8E%8B),262,1110,劉玄,漢,,更始,帝,,,46,,
725,link,,matched,D,full NT match,淮陽王,漢朝,東漢|西漢|漢,淮陽,,,,王,劉縯,劉縯,,,Q18605609,https://zh.wikipedia.org/wiki/%E5%8A%89%E7%B8%AF_(%E6%B7%AE%E9%99%BD%E7%8E%8B),10189,1171,劉縯,漢,齊,武,王,,,42,,
726,link,,matched,B,full NT match,淮陽王,漢朝,東漢|西漢|漢,淮陽,,頃,,王,劉昞,劉昞,,,Q10897631,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%98%9E,8443,1178,劉昞,漢,淮陽,頃,王,,,46,,
727,link,,matched,B,full NT match,清河王,漢朝,東漢|西漢|漢,清河,,哀,,王,劉乘,劉乘,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E4%B9%98,9447,1213,劉乘,漢,清河,哀,王,,,43,,
728,insert_nt,,person_only,E,"person in Norbert, no matching NT row",清河王,漢朝,東漢|西漢|漢,清河,,剛,,王,劉義,劉義,,,Q10897050,https://zh.wikipedia.org/wiki/%E5%88%98%E4%B9%89_(%E4%BB%A3%E7%8E%8B),13269,,劉義,,,,,,,,,
