KR_ID,text_title,files,file_size,character_count,person_name,DYNASTY,FUNCTION
KR6q0112,菩提達磨大師略辨大乘入道四行觀,1,4093,668,,,
KR6q0113,達磨大師血脉論,1,17889,4348,,,
KR6q0114,達磨大師悟性論,1,14446,3387,,,
KR6q0115,達磨大師破相論,1,16643,3939,,,
KR6q0116,修禪要訣,1,14239,3360,,,
KR6q0117,頓悟入道要門論,1,34336,8402,,,
KR6q0118,諸方門人參問語錄,1,31739,8022,,,
KR6q0119,中華傳心地禪門師資承襲圖,1,23676,5819,,,
KR6q0120,宗門十規論,1,13386,3195,,,
KR6q0121,定慧相資歌,1,3274,469,,,
KR6q0122,警世,1,3705,528,,,
KR6q0123,心賦注,4,364808,92820,,,
KR6q0124,智覺禪師自行錄,1,34565,8789,,,
KR6q0125,祇園正儀,1,3638,578,,,
KR6q0126,臨濟宗旨,1,12862,3062,,,
KR6q0127,智證傳,1,125218,31865,,,
KR6q0128,(重編)曹洞五位顯訣,3,91333,22979,,,
KR6q0129,寶鏡三昧本義,1,24109,6087,,,
KR6q0130,寶鏡三昧原宗辨謬說,1,11701,2645,,,
KR6q0131,溈山警策註,1,26455,5831,,,
KR6q0132,溈山警策句釋記,2,132230,33128,,,
KR6q0133,證道歌註,1,97820,25376,,,
KR6q0134,永嘉禪宗集註,2,167858,41500,,,
KR6q0135,百丈清規證義記,9,823224,209335,,,
KR6q0136,(重雕補註)禪苑清規,10,174272,43438,,,
KR6q0137,入眾日用,1,12932,2980,,,
KR6q0138,入眾須知,1,57261,14284,,,
KR6q0139,幻住庵清規,1,91161,24224,,,
KR6q0140,叢林校定清規總要,2,146207,36693,,,
KR6q0141,禪林備用清規,10,235715,57123,,,
KR6q0142,叢林兩序須知,1,40059,10008,,,
KR6q0143,禪林疏語考證,4,215674,55096,,,
KR6q0144,初學記,1,47467,11294,,,
KR6q0145,正行集,1,8103,1661,,,
KR6q0146,禪家龜鑑,1,37938,9430,,,
KR6q0147,宗門玄鑑圖,1,30737,7592,,,
KR6q0148,博山禪警語,2,62874,15503,,,
KR6q0149,禪宗直指,1,29972,7444,,,
KR6q0150,禪門鍛鍊說,1,62011,16133,,,
KR6q0151,列祖提綱錄,42,1518386,396335,,,
KR6q0152,祖庭事苑,8,554199,138662,,,
KR6q0153,禪林寶訓音義,1,135230,33651,,,
KR6q0154,禪林寶訓合註,4,257706,65687,,,
KR6q0155,禪林寶訓拈頌,1,29018,6388,,,
KR6q0156,禪林寶訓順硃,4,439481,114045,,,
KR6q0157,禪林寶訓筆說,3,529613,138679,,,
KR6q0158,叢林公論,1,42759,11166,,,
KR6q0159,十牛圖頌,1,7906,1306,,,
KR6q0160,十牛圖頌,1,6813,1167,,,
KR6q0161,十牛圖和頌,1,33157,6323,,,
KR6q0162,禪門寶藏錄,3,49137,12139,,,
KR6q0163,普明禪師牧牛圖頌,1,27980,5600,,,
KR6q0164,牧牛圖頌,1,26847,6625,,,
KR6q0165,高峰龍泉院因師集賢語錄,15,213894,50170,,,
KR6q0166,禪宗雜毒海,8,165783,40339,,,
KR6q0167,五宗原,1,43473,11016,,,
KR6q0168,闢妄救略說,10,403727,103116,,,
KR6q0169,五家宗旨纂要,3,119024,29086,,,
KR6q0170,宗範,2,347892,92003,,,
KR6q0171,慨古錄,1,47720,12228,,,
KR6q0172,祖庭鉗鎚錄,2,71641,17944,,,
KR6q0173,千松筆記,1,36828,9322,,,
KR6q0174,萬法歸心錄,3,134030,33602,,,
KR6q0175,禪宗指掌,1,13053,3033,,,
KR6q0176,觀心玄樞,1,61743,15772,,,
KR6q0177,證道歌頌,1,39965,8947,,,
KR6q0178,證道歌註,1,30768,6990,,,
KR6q0179,證道歌註,1,57404,15012,,,
KR6q0180,溈山警策註,1,27745,6462,,,
KR6q0181,續原教論,2,62494,18198,,,
KR6q0182,道餘錄,1,45604,11586,,,
KR6q0183,蕅益三頌,1,41526,9565,,,
KR6q0184,周易禪解,10,384079,92778,,,
KR6q0185,天樂鳴空集,3,157584,46993,,,
KR6q0186,黃蘗無念禪師復問,6,130766,35859,,,
KR6q0187,護法錄,10,501791,147685,,,
KR6q0188,寒山子詩集,1,68015,16256,,,
KR6q0189,密藏開禪師遺稿,2,203989,61492,,,
KR6q0190,闢邪集,1,27826,7522,,,
KR6q0191,醒世錄,8,537144,138862,,,
KR6q0192,無依道人錄,2,56147,14021,,,
KR6q0193,石門文字禪,30,822146,213395,,,
KR6q0194,天真毒峰善禪師要語,1,37523,11058,,,
KR6q0195,曹溪一滴,1,78054,20924,,,
KR6q0196,大巍禪師竹室集,1,46379,12128,,,
KR6q0197,浮山法句,1,23722,6378,,,
KR6q0198,徹庸和尚谷響集,1,46845,11349,,,
KR6q0199,天童弘覺忞禪師北遊集,6,115078,29548,,,
KR6q0200,布水臺集,32,709840,181718,,,
KR6q0201,石雨禪師法檀,20,422707,109134,,,
KR6q0202,古瓶山牧道者究心錄,3,98483,26678,,,
KR6q0203,蕅益大師佛學十種（選錄「性學開蒙」．「梵室偶談」兩種）,2,44283,12474,,,
KR6q0204,頌古合響集,1,34526,8096,,,
KR6q0205,絕餘編,4,131242,32800,,,
KR6q0206,鄂州龍光達夫禪師雞肋集,1,80829,22701,,,
KR6q0207,頌古鉤鉅,1,68408,19724,,,
KR6q0208,集文字禪,1,27171,6710,,,
KR6q0209,高峰三山來禪師年譜,1,85599,25951,,,
KR6q0210,怡山禮佛發願文略釋,1,67389,16880,,,
KR6q0211,大懺悔文略解,2,84373,20466,,,
KR6q0212,牧雲和尚嬾齋別集,14,560176,146446,,,
KR6q0213,牧雲和尚宗本投機頌,1,158617,41354,,,
KR6q0214,雲棲法彙（選錄）,25,1202043,301108,,,
KR6q0215,虛舟禪師註八識規矩頌,1,45133,13143,,,
KR6q0216,天台三聖詩集和韻,1,191605,47116,,,
KR6q0217,擬寒山詩,1,50249,11832,,,
KR6q0218,學佛考訓,10,122767,31831,,,
KR6q0219,漆園指通,3,130272,35485,,,
KR6q0220,靈樹遠禪師雲嵒集,2,105248,28281,,,
KR6q0221,天界覺浪盛禪師全錄,33,1202659,335089,,,
KR6q0222,解惑篇,2,289265,75490,,,
KR6q0223,木人剩稿,5,195943,50830,,,
KR6q0224,靈瑞尼祖揆符禪師妙湛錄,5,132925,35818,,,
KR6q0225,靈瑞禪師嵒華集,5,100003,24322,,,
KR6q0226,靈峰蕅益大師宗論,10,1130448,287205,,,
KR6q0227,道德經順硃,2,98694,29532,,,
KR6q0228,錦屏破石卓禪師雜著,1,6465,1220,,,
KR6q0229,憨休禪師敲空遺響,12,409561,103523,,,
KR6q0230,調實居士證源錄,1,40368,11168,,,
KR6q0231,即非禪師全錄,25,672649,171333,,,
KR6q0232,高峰三山來禪師疏語,3,60238,16857,,,
KR6q0233,別菴禪師同門錄,3,80434,22988,,,
KR6q0234,正覺潤光澤禪師澡雪集,1,32553,9125,,,
KR6q0235,一貫別傳,5,183911,52359,,,
KR6q0236,古音王傳,1,48964,12179,,,
KR6q0237,野雲映禪師宗統頌,1,25479,7035,,,
KR6q0238,天寧法舟濟禪師剩語,1,44015,11727,,,
KR6q0239,天然居士懷淨土詩,1,30899,7247,,,
KR6q0240,鶴山禪師執帚集,2,102570,24608,,,
KR6q0241,坐禪箴,1,719,0,,,
KR6q0242,三根坐禪說,1,1865,0,,,
KR6q0243,禪宗頌古聯珠通集,40,1124205,272801,,,
KR6q0244,禪宗頌古聯珠通集,21,1137494,264258,,,
KR6q0245,宗門拈古彙集,45,1161354,293370,,,
KR6q0246,宗鑑法林,72,2028185,512341,,,
KR6q0247,禪門諸祖師偈頌,2,181850,47152,,,
KR6q0248,禪林類聚,20,574420,145292,,,
KR6q0249,佛果擊節錄,2,148063,38560,,,
KR6q0250,焭絕老人天奇直註雪竇顯和尚頌古,2,72697,18269,,,
KR6q0251,林泉老人評唱投子青和尚頌古空谷集,6,275601,72211,,,
KR6q0252,林泉老人評唱丹霞淳禪師頌古虗堂集,6,261179,68455,,,
KR6q0253,焭絕老人天奇直註天童覺和尚頌古,2,83698,22039,,,
KR6q0254,萬松老人評唱天童覺和尚拈古請益錄,2,244455,63732,,,
KR6q0255,徑石滴乳集,5,229422,57450,,,
KR6q0256,正法眼藏,3,383131,102232,,,
KR6q0257,拈八方珠玉集,3,272102,68670,,,
KR6q0258,通玄百問,1,23120,5344,,,
KR6q0259,青州百問,1,27621,6616,,,
KR6q0260,古尊宿語錄目錄,1,2772,407,,,
KR6q0261,古尊宿語錄,48,1774089,428663,,,
KR6q0262,古尊宿語要目錄,1,8401,1836,,,
KR6q0263,古尊宿語錄,48,1402183,387797,,,
KR6q0264,續古尊宿語要目錄,1,13338,2919,,,
KR6q0265,續古尊宿語要,6,853640,218469,,,
KR6q0266,四家語錄（序．引．跋）,1,3918,527,,,
KR6q0267,馬祖道一禪師廣錄（四家語錄卷一）,1,18918,4435,,,
KR6q0268,百丈懷海禪師語錄（四家語錄卷二）,1,9198,1925,,,
KR6q0269,百丈懷海禪師廣錄（四家語錄卷三）,1,4718,831,,,
KR6q0270,五家語錄（序）,1,8731,1792,,,
KR6q0271,雪峰義存禪師語錄（真覺禪師語錄）,2,124300,31005,,,
KR6q0272,善慧大士語錄,4,134824,33764,,,
KR6q0273,龐居士語錄,3,63545,14138,,,
KR6q0274,石霜楚圓禪師語錄,1,61359,15268,,,
KR6q0275,瑯琊慧覺禪師語錄（序）,1,1886,38,,,
KR6q0276,黃龍四家錄（序）,1,1760,0,,,
KR6q0277,雲菴克文禪師語錄（敘．疏．附錄）,1,13784,3252,,,
KR6q0278,寶覺祖心禪師語錄（黃龍四家錄第二）,1,63390,15839,,,
KR6q0279,死心悟新禪師語錄（黃龍四家錄第三）,1,31987,7931,,,
KR6q0280,超宗慧方禪師語錄（黃龍四家錄第四）,1,37886,9521,,,
KR6q0281,雪峰慧空禪師語錄,1,78264,20016,,,
KR6q0282,長靈守卓禪師語錄,1,60270,14992,,,
KR6q0283,雪菴從瑾禪師頌古,1,6209,1299,,,
KR6q0284,保寧仁勇禪師語錄,1,81801,20494,,,
KR6q0285,白雲守端禪師語錄,2,39928,9742,,,
KR6q0286,白雲守端禪師廣錄,4,109605,27443,,,
KR6q0287,開福道寧禪師語錄,2,79106,20724,,,
KR6q0288,月林師觀禪師語錄,1,35642,8741,,,
KR6q0289,無門慧開禪師語錄,2,63775,16281,,,
KR6q0290,普菴印肅禪師語錄,3,396468,102324,,,
KR6q0291,佛果克勤禪師心要,4,224860,61007,,,
KR6q0292,虎丘紹隆禪師語錄,1,32498,8125,,,
KR6q0293,應菴曇華禪師語錄,10,229929,58334,,,
KR6q0294,瞎堂慧遠禪師廣錄,4,210153,53166,,,
KR6q0295,濟顛道濟禪師語錄,1,114765,29386,,,
KR6q0296,普覺宗杲禪師語錄,2,134580,34133,,,
KR6q0297,西山亮禪師語錄,1,12098,2775,,,
KR6q0298,率菴梵琮禪師語錄,1,41466,10485,,,
KR6q0299,北磵居簡禪師語錄,1,91836,23134,,,
KR6q0300,物初大觀禪師語錄,1,70440,17719,,,
KR6q0301,笑隱大訢禪師語錄,4,127371,32400,,,
KR6q0302,偃溪廣聞禪師語錄,2,135854,34387,,,
KR6q0303,大川普濟禪師語錄,1,79875,20049,,,
KR6q0304,淮海原肇禪師語錄,1,46035,11819,,,
KR6q0305,介石智朋禪師語錄,1,107756,27366,,,
KR6q0306,無文道燦禪師語錄,1,41246,10693,,,
KR6q0307,五家語錄（選錄）,2,189779,56956,,,
KR6q0308,龍源介清禪師語錄,1,26647,6523,,,
KR6q0309,曹源道生禪師語錄,1,21952,5298,,,
KR6q0310,癡絕道冲禪師語錄,2,197997,50793,,,
KR6q0311,松源崇嶽禪師語錄,2,147868,37212,,,
KR6q0312,無明慧性禪師語錄,1,33058,8218,,,
KR6q0313,運菴普巖禪師語錄,1,19797,4919,,,
KR6q0314,破菴祖先禪師語錄,1,58519,14760,,,
KR6q0315,無準師範禪師語錄,5,251839,64314,,,
KR6q0316,無準和尚奏對語錄,1,23652,5991,,,
KR6q0317,絕岸可湘禪師語錄,1,75615,19244,,,
KR6q0318,樵隱悟逸禪師語錄,2,82573,20710,,,
KR6q0319,石田法薰禪師語錄,4,186137,46765,,,
KR6q0320,劍關子益禪師語錄,1,35250,8497,,,
KR6q0321,環溪惟一禪師語錄,2,147341,37279,,,
KR6q0322,希叟紹曇禪師語錄,1,60293,15274,,,
KR6q0323,希叟紹曇禪師廣錄,7,323064,80571,,,
KR6q0324,西巖了慧禪師語錄,2,95182,24007,,,
KR6q0325,月磵禪師語錄,2,138041,35334,,,
KR6q0326,平石如砥禪師語錄,1,55539,14027,,,
KR6q0327,斷橋妙倫禪師語錄,2,121747,30385,,,
KR6q0328,方山文寶禪師語錄,1,27242,6668,,,
KR6q0329,無見先覩禪師語錄,2,57925,14532,,,
KR6q0330,雪巖祖欽禪師語錄,4,247394,63603,,,
KR6q0331,海印昭如禪師語錄,1,58401,14615,,,
KR6q0332,石屋清洪禪師語錄,2,94560,24107,,,
KR6q0333,高峰原妙禪師語錄,2,120302,30862,,,
KR6q0334,高峰原妙禪師禪要,1,54614,13945,,,
KR6q0335,天目明本禪師雜錄,3,180977,48237,,,
KR6q0336,天如惟則禪師語錄,9,426969,113333,,,
KR6q0337,兀菴普寧禪師語錄,3,102729,25860,,,
KR6q0338,石溪心月禪師語錄,3,238179,60210,,,
KR6q0339,石溪心月禪師雜錄,1,35143,8882,,,
KR6q0340,虛舟普度禪師語錄,1,68061,17152,,,
KR6q0341,即休契了禪師拾遺集,1,56948,14612,,,
KR6q0342,月江正印禪師語錄,3,225572,57226,,,
KR6q0343,曇芳守忠禪師語錄,2,95633,24066,,,
KR6q0344,橫川行珙禪師語錄,2,118155,29611,,,
KR6q0345,古林清茂禪師語錄,5,295765,75473,,,
KR6q0346,古林清茂禪師拾遺偈頌,2,109892,28506,,,
KR6q0347,了菴清欲禪師語錄,9,496262,127154,,,
KR6q0348,穆菴文康禪師語錄,1,26704,6616,,,
KR6q0349,恕中無慍禪師語錄,6,182434,45434,,,
KR6q0350,了堂惟一禪師語錄,4,174559,44516,,,
KR6q0351,呆菴普莊禪師語錄,8,122941,29141,,,
KR6q0352,元叟行端禪師語錄,8,168759,40688,,,
KR6q0353,楚石梵琦禪師語錄,20,544138,134617,,,
KR6q0354,愚菴智及禪師語錄,10,179810,43703,,,
KR6q0355,南石文琇禪師語錄,4,144054,36731,,,
KR6q0356,投子義青禪師語錄,2,75553,19159,,,
KR6q0357,投子義青禪師語錄,1,16775,4046,,,
KR6q0358,丹霞子淳禪師語錄,2,58002,14527,,,
KR6q0359,真歇清了禪師語錄,2,85360,21868,,,
KR6q0360,淨慈慧暉禪師語錄,6,107257,26304,,,
KR6q0361,雲外雲岫禪師語錄,1,51130,13104,,,
KR6q0362,無明慧經禪師語錄,4,152276,38340,,,
KR6q0363,晦臺元鏡禪師語錄,1,47593,12125,,,
KR6q0364,見如元謐禪師語錄,1,38090,9442,,,
KR6q0365,無異元來禪師廣錄,33,696222,171296,,,
KR6q0366,博山無異大禪語錄集要,1,3065,386,,,
KR6q0367,永覺元賢禪師廣錄,30,936478,235696,,,
KR6q0368,為霖道霈禪師秉拂語錄,2,51579,13305,,,
KR6q0369,為霖道霈禪師餐香錄,2,257607,66795,,,
KR6q0370,為霖道霈禪師還山錄,4,142149,36937,,,
KR6q0371,為霖禪師雲山法會錄,1,49947,12872,,,
KR6q0372,為霖禪師旅泊菴稿,4,219529,57706,,,
KR6q0373,宗寶道獨禪師語錄,6,194099,48437,,,
KR6q0374,湛然圓澄禪師語錄,8,431933,111207,,,
KR6q0375,玄沙師備禪師廣錄,3,146246,35923,,,
KR6q0376,玄沙師備禪師語錄,3,66390,16057,,,
KR6q0377,薦福承古禪師語錄,1,64291,16785,,,
KR6q0378,法昌倚遇禪師語錄,1,74367,18791,,,
KR6q0379,吳山淨端禪師語錄,2,58408,14474,,,
KR6q0380,慧林宗本禪師別錄,1,29117,7115,,,
KR6q0381,慈受懷深禪師廣錄,4,199582,50826,,,
KR6q0382,紫柏尊者全集,29,1285967,329665,,,
KR6q0383,紫柏尊者別集,4,155953,39476,,,
KR6q0384,雲谷和尚語錄,2,48002,11858,,,
KR6q0385,聖箭堂述古,1,75706,19472,,,
KR6q0386,憨山老人夢遊集,52,1949026,496591,,,
KR6q0387,雲門麥浪懷禪師宗門設難,1,29951,7477,,,
KR6q0388,宗門寶積錄（序．凡例．目錄）,1,17788,4088,,,
KR6q0389,憨山老人夢遊全集,5,369178,111398,,,
KR6q0390,密雲禪師語錄,12,441795,124085,,,
KR6q0391,趙州和尚語錄,3,73791,20282,,,
KR6q0392,雲門匡真禪師語錄,3,97116,28139,,,
KR6q0393,松隱唯菴然和尚語錄,3,53229,13109,,,
KR6q0394,無趣老人語錄,1,42177,10647,,,
KR6q0395,無幻禪師語錄,2,65019,16392,,,
KR6q0396,古庭禪師語錄輯略,4,214633,54152,,,
KR6q0397,天隱和尚語錄,15,503673,137773,,,
KR6q0398,壽昌無明和尚語錄,2,87029,24272,,,
KR6q0399,天界覺浪盛禪師語錄,12,359145,100389,,,
KR6q0400,大溈五峰學禪師語錄,1,21367,6342,,,
KR6q0401,大溈密印寺養拙明禪師語錄,1,49224,14638,,,
KR6q0402,破山禪師語錄,20,531064,130802,,,
KR6q0403,費隱禪師語錄,14,507234,137217,,,
KR6q0404,萬如禪師語錄,10,217893,58060,,,
KR6q0405,雪竇石奇禪師語錄,15,336942,75743,,,
KR6q0406,牧雲和尚七會語錄,6,144097,37124,,,
KR6q0407,浮石禪師語錄,10,258364,69399,,,
KR6q0408,林野奇禪師語錄,8,177998,45203,,,
KR6q0409,天岸昇禪師語錄,20,493068,128708,,,
KR6q0410,入就瑞白禪師語錄,18,389249,102047,,,
KR6q0411,三宜盂禪師語錄,11,390542,109050,,,
KR6q0412,象田即念禪師語錄,4,122679,31198,,,
KR6q0413,大休珠禪師語錄,12,194653,49678,,,
KR6q0414,隱元禪師語錄,16,431714,116531,,,
KR6q0415,昭覺丈雪醉禪師語錄,10,221539,54086,,,
KR6q0416,鴛湖用禪師語錄,2,78819,20090,,,
KR6q0417,博山無異大師語錄集要,6,219471,62185,,,
KR6q0418,雪關禪師語錄,13,486865,135625,,,
KR6q0419,雪關和尚語錄,6,124499,32874,,,
KR6q0420,石霜爾瞻尊禪師語錄,2,90410,25009,,,
KR6q0421,百癡禪師語錄,30,874998,235612,,,
KR6q0422,雲峨喜禪師語錄,2,198738,57018,,,
KR6q0423,斌雅禪師語錄,2,93886,26895,,,
KR6q0424,介為舟禪師語錄,10,287035,70039,,,
KR6q0425,笑堂和尚語錄,1,49223,14235,,,
KR6q0426,古雪哲禪師語錄,20,600833,143035,,,
KR6q0427,永濟融禪師語錄,2,60732,14398,,,
KR6q0428,伏獅祇園禪師語錄,2,87255,24452,,,
KR6q0429,季總徹禪師語錄,4,150993,39435,,,
KR6q0430,二隱謐禪師語錄,10,239952,53157,,,
KR6q0431,芝巖秀禪師語錄,2,37736,9805,,,
KR6q0432,懶石聆禪師語錄,4,101045,22353,,,
KR6q0433,紫竹林顓愚衡和尚語錄,20,663281,174832,,,
KR6q0434,法璽印禪師語錄,12,260422,67599,,,
KR6q0435,楞嚴法璽印禪師語錄,2,57733,16238,,,
KR6q0436,夔州臥龍字水禪師語錄,3,93724,25542,,,
KR6q0437,山暉禪師語錄,12,356265,98359,,,
KR6q0438,嵩山野竹禪師錄,14,331490,80947,,,
KR6q0439,法瀾澂禪師語錄,2,40588,10988,,,
KR6q0440,天王水鑑海和尚六會錄,10,205886,55571,,,
KR6q0441,天王水鑑海和尚五會錄,6,120713,31790,,,
KR6q0442,天王水鑑海和尚住金粟語錄,3,72381,20472,,,
KR6q0443,介菴進禪師語錄,10,289084,71526,,,
KR6q0444,一初元禪師語錄,2,88797,24808,,,
KR6q0445,蓮月禪師語錄,6,165803,45200,,,
KR6q0446,玉泉蓮月正禪師語錄,2,55173,14488,,,
KR6q0447,月幢了禪師語錄,4,73566,19083,,,
KR6q0448,聚雲吹萬真禪師語錄,3,63576,17114,,,
KR6q0449,吹萬禪師語錄,20,435723,113034,,,
KR6q0450,慶忠鐵壁機禪師語錄,3,60709,15895,,,
KR6q0451,慶忠鐵壁機禪師語錄,20,557271,152556,,,
KR6q0452,鐵眉三巴掌禪師語錄,1,20273,5169,,,
KR6q0453,耳庵嵩禪師語錄,1,22660,6025,,,
KR6q0454,三山來禪師語錄,16,338662,89805,,,
KR6q0455,嘉興退菴斷愚智禪師語錄,2,66473,17577,,,
KR6q0456,普光坦菴禪師語錄,1,12100,3246,,,
KR6q0457,達變權禪師語錄,5,107846,29599,,,
KR6q0458,方融璽禪師語錄,3,138370,38833,,,
KR6q0459,明州天童景德禪寺宏智覺禪師語錄,4,106876,29466,,,
KR6q0460,千巖和尚語錄,1,159021,46114,,,
KR6q0461,興善南明廣禪師語錄,1,22829,5508,,,
KR6q0462,不會禪師語錄,10,191481,49697,,,
KR6q0463,神鼎雲外澤禪師語錄,15,410053,111824,,,
KR6q0464,壇溪梓舟船禪師語錄,3,139488,37978,,,
KR6q0465,虛舟省禪師語錄,4,148568,41510,,,
KR6q0466,益州嵩山野竹禪師後錄,8,208870,54971,,,
KR6q0467,兜率不磷堅禪師語錄,3,91355,24474,,,
KR6q0468,攖寧靜禪師語錄,6,263178,73891,,,
KR6q0469,自閒覺禪師語錄,8,136074,35574,,,
KR6q0470,憨予暹禪師語錄,6,104800,27610,,,
KR6q0471,雲溪俍亭挺禪師語錄,18,404532,111584,,,
KR6q0472,屾峰憲禪師語錄,10,147463,39296,,,
KR6q0473,三峰藏和尚語錄,16,489006,137820,,,
KR6q0474,朝宗禪師語錄,10,321221,91285,,,
KR6q0475,南嶽繼起和尚語錄,10,250979,71836,,,
KR6q0476,燮雲璣禪師國清無畏堂語錄,1,107896,31756,,,
KR6q0477,國清大庾韜禪師語錄,1,43655,12721,,,
KR6q0478,內紹種禪師語錄,2,102177,29529,,,
KR6q0479,象崖珽禪師語錄,4,86520,22617,,,
KR6q0480,雲腹智禪師語錄,2,54159,14939,,,
KR6q0481,雲叟住禪師語錄,2,108081,30191,,,
KR6q0482,天界覺浪盛禪師嘉禾語錄,1,50959,15175,,,
KR6q0483,青原愚者智禪師語錄,4,92959,25681,,,
KR6q0484,南海寶象林慧弓詗禪師語錄,6,176821,49090,,,
KR6q0485,寶持總禪師語錄,2,44822,10757,,,
KR6q0486,慧覺衣禪師語錄,3,82878,23285,,,
KR6q0487,佛語御禪師語錄,1,10932,2736,,,
KR6q0488,華嚴聖可禪師語錄,5,126479,35327,,,
KR6q0489,廣福山勝覺寺密印禪師語錄,12,301693,80001,,,
KR6q0490,蘇州竹庵衍禪師語錄,2,61560,14125,,,
KR6q0491,古林如禪師語錄,4,65766,16477,,,
KR6q0492,東山破峰重禪師語錄,2,54920,15069,,,
KR6q0493,雲幻宸禪師語錄,1,28228,7357,,,
KR6q0494,綠蘿恒秀林禪師語錄,2,63424,15861,,,
KR6q0495,奇然智禪師語錄,2,94807,26947,,,
KR6q0496,秀野林禪師語錄,3,149652,42138,,,
KR6q0497,智覃正禪師語錄,1,28265,7803,,,
KR6q0498,百愚禪師語錄,20,585305,155076,,,
KR6q0499,觀濤奇禪師語錄,6,194428,50525,,,
KR6q0500,文穆念禪師語錄,5,95800,26182,,,
KR6q0501,佛古聞禪師語錄,4,71825,19108,,,
KR6q0502,石璞質禪師語錄,2,47844,13323,,,
KR6q0503,大方禪師語錄,6,138537,34938,,,
KR6q0504,寂光豁禪師語錄,6,134296,34466,,,
KR6q0505,天台通玄寺獨朗禪師語錄,2,46588,12416,,,
KR6q0506,蔗菴範禪師語錄,30,782180,211899,,,
KR6q0507,草堂耨雲實禪師語錄,2,43601,11309,,,
KR6q0508,佛冤禪師語錄,12,286307,76376,,,
KR6q0509,印心佛敏訥禪師語錄,2,51186,13699,,,
KR6q0510,憨休禪師語錄,12,220242,59765,,,
KR6q0511,遠菴僼禪師語錄,16,390604,108892,,,
KR6q0512,古宿尊禪師語錄,6,181739,48355,,,
KR6q0513,神鼎一揆禪師語錄,12,307452,84582,,,
KR6q0514,洪山俞昭允汾禪師語錄,6,134263,33328,,,
KR6q0515,北京楚林禪師語錄,6,108520,29064,,,
KR6q0516,長目電禪師語錄,2,35777,9173,,,
KR6q0517,寒松操禪師語錄,20,486518,129435,,,
KR6q0518,華巖還初佛禪師語錄,2,60212,16188,,,
KR6q0519,翼菴禪師語錄,8,218295,59398,,,
KR6q0520,荊南內護國寺啟真誠禪師語錄,4,66593,16339,,,
KR6q0521,終南山蟠龍子肅禪師語錄,1,59627,16841,,,
KR6q0522,鶴林天樹植禪師語錄,1,49526,14746,,,
KR6q0523,知空蘊禪師語錄,2,54730,15140,,,
KR6q0524,浦峰長明炅禪師語錄,1,50672,13585,,,
KR6q0525,浦峰法柱棟禪師語錄,2,49635,12507,,,
KR6q0526,廬山天然禪師語錄,12,503678,122552,,,
KR6q0527,千山剩人禪師語錄,6,262866,63581,,,
KR6q0528,海幢阿字無禪師語錄,2,156856,46836,,,
KR6q0529,丹霞澹歸禪師語錄,3,162922,46854,,,
KR6q0530,蓮峰禪師語錄,10,357039,96191,,,
KR6q0531,德風禪師般若語錄,6,50241,10810,,,
KR6q0532,三塔主峰禪師語錄,1,42482,11916,,,
KR6q0533,黃蓮東巖禪師語錄,1,51578,14137,,,
KR6q0534,山鐸真在禪師語錄,1,99498,29817,,,
KR6q0535,大悲妙雲禪師語錄,6,183907,50513,,,
KR6q0536,天則能禪師語錄,1,38649,10742,,,
KR6q0537,晦嶽旭禪師語錄,8,231135,66476,,,
KR6q0538,華嚴不厭樂禪師語錄,3,58324,15373,,,
KR6q0539,三峰半水元禪師語錄,1,13488,3167,,,
KR6q0540,鶴峰禪師語錄,2,59083,14112,,,
KR6q0541,林我禪師語錄,4,88109,22733,,,
KR6q0542,石關禪師語錄,1,71602,20461,,,
KR6q0543,香嚴禪師語錄,1,118772,34569,,,
KR6q0544,青城竹浪生禪師語錄,7,194209,51601,,,
KR6q0545,密行忍禪師語錄,3,70889,19657,,,
KR6q0546,盛京奉天般若古林禪師語錄,6,153262,40580,,,
KR6q0547,玉泉其白富禪師語錄,3,107985,29889,,,
KR6q0548,雲峰體宗寧禪師語錄,1,37348,8785,,,
KR6q0549,幻住明禪師語錄,2,55447,13197,,,
KR6q0550,純備德禪師語錄,2,54645,14433,,,
KR6q0551,法幢遠禪師語錄,1,17475,4133,,,
KR6q0552,伏獅義公禪師語錄,1,25992,6539,,,
KR6q0553,參同一揆禪師語錄,1,54828,15170,,,
KR6q0554,衡山禪師語錄,1,30954,8647,,,
KR6q0555,高峰喬松億禪師語錄,2,73022,20503,,,
KR6q0556,萬峰童真禪師語錄,6,173477,47301,,,
KR6q0557,大笑崇禪師語錄,3,55369,14741,,,
KR6q0558,玉眉亮禪師語錄,1,20016,5390,,,
KR6q0559,卓峰玨禪師語錄,1,22921,6261,,,
KR6q0560,靈隱文禪師語錄,3,79432,17949,,,
KR6q0561,東山梅溪度禪師語錄,10,238873,63889,,,
KR6q0562,靈機禪師語錄,6,174074,48620,,,
KR6q0563,祖亮啟禪師語錄,2,52241,14802,,,
KR6q0564,敏樹禪師語錄,10,186200,49067,,,
KR6q0565,赤松領禪師語錄,5,106630,27595,,,
KR6q0566,侶巖荷禪師語錄,7,146079,32071,,,
KR6q0567,元潔瑩禪師語錄,10,218933,60750,,,
KR6q0568,頻吉祥禪師語錄,15,456470,122341,,,
KR6q0569,通天逸叟高禪師語錄,1,15328,4521,,,
KR6q0570,通天澹崖原禪師語錄,2,34996,9471,,,
KR6q0571,白雲象林本真禪師語錄,1,23076,6535,,,
